source,topic,decay_rate,half_life_days,r2,n_obs,avg_tone,first_date
ABC News,"WB_831_GOVERNANCE,364",2.8298695216534598e-05,24493.962539832843,0.08352303749028511,19,,2015-06-25 14:30:00
ABC News,"WB_831_GOVERNANCE,412",2.8773712975853043e-05,24089.598069656,0.06265676820134225,15,,2015-10-22 23:45:00
ABC News,"WB_831_GOVERNANCE,415",2.31694664653925e-05,29916.40664644899,0.06954295233921937,14,,2015-04-04 18:45:00
ABC News,"WB_831_GOVERNANCE,589",1.335126477534316e-05,51916.21859226664,0.01641094344962002,14,,2016-02-12 16:00:00
ABC News,"WB_831_GOVERNANCE,649",3.176191588644722e-05,21823.216931813316,0.09683266122551226,15,,2016-04-26 21:45:00
ABC News,"WB_831_GOVERNANCE,711",5.6250678284218944e-05,12322.46795421144,0.24042124344900828,13,,2016-06-02 00:45:00
ABC News,"WB_831_GOVERNANCE,942",7.340304785492636e-05,9443.029966955595,0.33998221083619784,7,,2016-06-12 18:15:00
ABC News,"WB_832_ANTI_CORRUPTION,111",4.2854600656850044e-05,16174.393645858183,0.17807856665794408,9,,2016-03-10 20:15:00
ABC News,"WB_832_ANTI_CORRUPTION,1388",0.00011931561808023725,5809.358336423471,0.625712967251421,7,,2016-07-06 16:45:00
ABC News,"WB_832_ANTI_CORRUPTION,1657",7.788421276280762e-05,8899.713510244876,0.31526568312902037,12,,2016-09-29 23:45:00
ABC News,"WB_832_ANTI_CORRUPTION,1983",0.0003518044677279144,1970.2625865912123,0.24077470007222657,3,,2022-12-15 21:00:00
ABC News,"WB_832_ANTI_CORRUPTION,2923",0.00011376085783795372,6093.019987132099,0.5939080306933358,6,,2016-06-02 00:45:00
ABC News,"WB_832_ANTI_CORRUPTION,3182",0.000963100019259298,719.7042536589623,1.0,2,,2023-06-07 08:15:00
ABC News,"WB_832_ANTI_CORRUPTION,364",3.05595316077581e-05,22681.865332778107,0.0806213612786465,17,,2015-06-25 14:30:00
ABC News,"WB_832_ANTI_CORRUPTION,415",2.31694664653925e-05,29916.40664644899,0.06954295233921937,14,,2015-04-04 18:45:00
ABC News,"WB_832_ANTI_CORRUPTION,589",1.335126477534316e-05,51916.21859226664,0.01641094344962002,14,,2016-02-12 16:00:00
ABC News,"WB_832_ANTI_CORRUPTION,649",2.8408568516565947e-05,24399.229414032212,0.08170881277207531,16,,2016-04-26 21:45:00
ABC News,"WB_832_ANTI_CORRUPTION,711",5.644096288689025e-05,12280.924086093952,0.23518564332365488,12,,2016-06-02 00:45:00
ABC News,"WB_832_ANTI_CORRUPTION,942",7.575108317067576e-05,9150.326986060467,0.3445055926475993,7,,2016-06-12 18:15:00
ABC News,"WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS,412",0.00023437289486021064,2957.4545340380164,1.0,2,,2017-05-24 16:30:00
ABC News,"WB_840_JUSTICE,1388",3.786399659180118e-05,18306.23396765345,0.1848671782032708,15,,2015-08-14 07:45:00
ABC News,"WB_840_JUSTICE,1485",1.3796937078777282e-05,50239.20719520841,0.020457779239166918,15,,2015-09-06 16:15:00
ABC News,"WB_840_JUSTICE,1657",5.668845051102455e-05,12227.308637147256,0.17195472369587872,12,,2016-08-05 01:45:00
ABC News,"WB_840_JUSTICE,1708",0.00012927765491393622,5361.693643200698,0.23823569974342773,6,,2019-03-12 20:00:00
ABC News,"WB_840_JUSTICE,2013",3.094265673405964e-05,22401.02349702165,0.03655439710896358,8,,2017-12-15 00:00:00
ABC News,"WB_840_JUSTICE,2195",1.91695564321662e-05,36158.74905675207,0.0316977120528571,12,,2016-02-17 17:45:00
ABC News,"WB_840_JUSTICE,2358",2.3375535235367165e-05,29652.67633791821,0.005837180302946443,5,,2020-05-27 21:45:00
ABC News,"WB_840_JUSTICE,3060",5.692109054479559e-05,12177.334867020061,0.16272924468815353,7,,2016-04-22 19:15:00
ABC News,"WB_840_JUSTICE,315",1.1875656500003119e-05,58367.062112293606,0.026521801536446565,24,,2015-08-14 19:30:00
ABC News,"WB_840_JUSTICE,358",2.2722896657848682e-05,30504.349467281776,0.05916743231010102,19,,2015-10-23 13:00:00
ABC News,"WB_840_JUSTICE,364",2.2681855519728433e-05,30559.54482899573,0.09027245036946796,23,,2015-06-25 14:30:00
ABC News,"WB_840_JUSTICE,415",1.5069349937800948e-05,45997.1520616964,0.0476935879467838,23,,2015-04-04 18:45:00
ABC News,"WB_840_JUSTICE,4594",0.0009132097029463163,759.0230133600458,1.0,2,,2021-02-05 22:00:00
ABC News,"WB_840_JUSTICE,512",1.4776737378618198e-05,46907.998890399365,0.03849968687461991,23,,2015-08-27 09:00:00
ABC News,"WB_840_JUSTICE,589",1.1233608979302013e-05,61702.982704585214,0.01666729606740791,18,,2016-02-12 16:00:00
ABC News,"WB_840_JUSTICE,661",1.4006963147270263e-05,49485.900210641215,0.05067098631626088,30,,2015-08-20 23:45:00
ABC News,"WB_840_JUSTICE,746",1.0388553923422494e-05,66722.2007672449,0.018268859846148122,31,,2015-10-31 03:15:00
ABC News,"WB_840_JUSTICE,799",5.822139345780228e-05,11905.369133123286,0.2755412814633389,14,,2016-02-08 21:00:00
ABC News,"WB_840_JUSTICE,901",1.1734103909569766e-05,59071.16435151457,0.01600374318833142,18,,2015-10-20 23:15:00
ABC News,"WB_840_JUSTICE,958",3.518303357352637e-05,19701.17724815824,0.12793771296594758,18,,2015-09-23 15:45:00
ABC News,"WB_843_DISPUTE_RESOLUTION,2531",0.0008700967985153742,796.632261769778,1.0,2,,2023-08-17 02:30:00
ABC News,"WB_843_DISPUTE_RESOLUTION,382",0.0006539759808196201,1059.8970006379018,1.0,2,,2023-06-21 18:00:00
ABC News,"WB_843_DISPUTE_RESOLUTION,4196",6.327171154302082e-05,10955.088200651067,0.013342039126792549,3,,2021-03-10 19:00:00
ABC News,"WB_843_DISPUTE_RESOLUTION,642",0.00017254634568157016,4017.1652307208556,0.5622955799025109,4,,2019-07-25 10:30:00
ABC News,"WB_845_LEGAL_AND_REGULATORY_FRAMEWORK,1589",0.0002953132615500105,2347.159003025547,1.0,2,,2020-03-10 18:45:00
ABC News,"WB_845_LEGAL_AND_REGULATORY_FRAMEWORK,463",0.0008833662486016654,784.6656827303176,1.0,2,,2020-03-10 18:45:00
ABC News,"WB_845_LEGAL_AND_REGULATORY_FRAMEWORK,683",5.837836366888207e-05,11873.35747352267,0.18506070009124642,4,,2015-10-06 11:00:00
ABC News,"WB_855_LABOR_MARKETS,1534",0.00024391131968543256,2841.7999683404732,0.9707162424789032,4,,2016-09-29 23:45:00
ABC News,"WB_855_LABOR_MARKETS,257",0.0009889392880686938,700.8996294540963,1.0,2,,2022-10-18 08:45:00
ABC News,"WB_855_LABOR_MARKETS,2763",0.00014404686724679702,4811.955954393433,0.5256120337604575,3,,2016-06-19 19:00:00
ABC News,"WB_855_LABOR_MARKETS,4110",0.0015594811850314016,444.4729357513782,1.0,2,,2023-09-04 10:15:00
ABC News,"WB_856_WAGES,1534",0.00026243696317680546,2641.1949451379974,1.0,2,,2016-09-29 23:45:00
ABC News,"WB_856_WAGES,2763",0.00014404686724679702,4811.955954393433,0.5256120337604575,3,,2016-06-19 19:00:00
ABC News,"WB_856_WAGES,4110",0.0015594811850314016,444.4729357513782,1.0,2,,2023-09-04 10:15:00
ABC News,"WB_895_MINING_SYSTEMS,2588",0.0004920693059565102,1408.6373040735987,1.0,2,,2022-12-14 02:45:00
ABC News,"WB_895_MINING_SYSTEMS,323",1.3010610724694635e-05,53275.52989071647,0.008685182931230995,4,,2016-10-09 07:45:00
ABC News,"WB_895_MINING_SYSTEMS,4228",0.0013470601598277888,514.5628986967878,1.0,2,,2018-03-19 15:30:00
ABC News,"WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES,3330",0.0007903803276962271,876.979292463296,1.0,2,,2023-02-27 08:00:00
ABC News,"WB_936_ALTERNATIVE_DISPUTE_RESOLUTION,2531",0.0008700967985153742,796.632261769778,1.0,2,,2023-08-17 02:30:00
ABC News,"WB_936_ALTERNATIVE_DISPUTE_RESOLUTION,382",0.0006539759808196201,1059.8970006379018,1.0,2,,2023-06-21 18:00:00
ABC News,"WB_936_ALTERNATIVE_DISPUTE_RESOLUTION,642",0.00017254634568157016,4017.1652307208556,0.5622955799025109,4,,2019-07-25 10:30:00
ABC News,"WB_939_NEGOTIATION,2531",0.0008700967985153742,796.632261769778,1.0,2,,2023-08-17 02:30:00
ABC News,"WB_939_NEGOTIATION,382",0.0006539759808196201,1059.8970006379018,1.0,2,,2023-06-21 18:00:00
ABC News,"WB_939_NEGOTIATION,642",0.00017254634568157016,4017.1652307208556,0.5622955799025109,4,,2019-07-25 10:30:00
ABC News,"WOUND,154",1.9636498841846922e-05,35298.918923509635,0.059889210920267555,25,,2015-04-14 04:30:00
ABC News,"WOUND,1704",0.00012183941040342924,5689.022774033682,0.3282885585070796,5,,2019-03-15 14:15:00
ABC News,"WOUND,3582",0.005132469722888157,135.0513920167649,1.0,2,,2023-02-27 08:00:00
ABC News,"WOUND,3701",0.0003031144812405155,2286.7504637957118,0.8436353344334382,3,,2019-03-15 14:15:00
ABC News,"WOUND,4418",0.0005927852457721703,1169.3057232843948,1.0,2,,2023-02-27 08:00:00
Fox News,"AFFECT,145",2.670409256166705e-05,25956.5899481242,0.063932482535904,12,,2016-02-11 09:15:00
Fox News,"AFFECT,1964",9.223986538426468e-05,7514.616133407651,0.3985651068898416,4,,2016-02-03 14:00:00
Fox News,"AFFECT,202",2.032958289629918e-05,34095.49443762207,0.039495795249322896,12,,2016-06-01 10:30:00
Fox News,"AFFECT,325",3.246468563462572e-05,21350.805252235627,0.0899468971705134,14,,2016-01-27 07:00:00
Fox News,"AFFECT,38",1.42623557569278e-05,48599.76797474399,0.028445090485300195,22,,2015-09-17 15:00:00
Fox News,"AFFECT,461",0.0001474881980325485,4699.678956054353,0.04799636983222766,44,,2015-04-19 12:00:00
Fox News,"AFFECT,519",3.296172764044395e-05,21028.848612578655,0.06488315030815173,16,,2017-06-20 21:15:00
Fox News,"ARMEDCONFLICT,151",1.7287976185748148e-05,40094.17719648188,0.054242182306248665,24,,2015-02-22 05:00:00
Fox News,"ARMEDCONFLICT,594",2.6185699070928906e-05,26470.447807500783,0.050151417922281616,10,,2015-07-20 15:15:00
Fox News,"ARREST,157",2.3182433393526165e-05,29899.673118591203,0.0805916171744796,17,,2015-03-11 14:15:00
Fox News,"BAN,76",1.542190021791126e-05,44945.64034041099,0.010960443921295138,7,,2017-10-05 17:30:00
Fox News,"BORDER,137",3.1718050040106285e-05,21853.39829161902,0.0735197187129466,13,,2015-12-07 20:45:00
Fox News,"BULLYING,1051",0.00014788519238711752,4687.062777357054,0.009321140630475178,28,,2017-02-03 18:15:00
Fox News,"BULLYING,1506",0.0002260323363136824,3066.5841528002074,0.9697092084006462,3,,2017-03-20 00:30:00
Fox News,"BULLYING,1507",0.0015472035280355923,447.99999999999994,1.0,2,,2017-03-20 00:30:00
Fox News,"BULLYING,202",0.0004587340705227963,1511.0000000000002,1.0,2,,2017-03-20 00:30:00
Fox News,"BULLYING,403",0.0001677555267307259,4131.888791196465,1.0,2,,2017-03-20 00:30:00
Fox News,"BULLYING,586",5.986234140363681e-05,11579.01886740826,0.010783239750186246,29,,2017-02-03 18:15:00
Fox News,"BULLYING,61",0.0002682458129101955,2584.0000000000005,1.0,2,,2017-03-20 00:30:00
Fox News,"CRISISLEX_C03_WELLBEING_HEALTH,1183",6.640169352074093e-05,10438.697325444522,0.3578848866126082,13,,2016-02-03 14:00:00
Fox News,"CRISISLEX_C03_WELLBEING_HEALTH,1218",0.00013244858289249316,5233.330288800176,0.6590006532844132,6,,2016-02-03 14:00:00
Fox News,"CRISISLEX_C03_WELLBEING_HEALTH,1284",8.45554580357705e-05,8197.545098350894,0.16491992379308917,7,,2018-02-15 11:15:00
Fox News,"CRISISLEX_C03_WELLBEING_HEALTH,89",1.333736949524216e-05,51970.30649913476,0.022269238382579215,19,,2015-10-30 15:00:00
Fox News,"CRISISLEX_C04_LOGISTICS_TRANSPORT,155",7.75010144651525e-05,8943.71751574441,0.007548072224299429,48,,2016-07-21 00:15:00
Fox News,"CRISISLEX_C07_SAFETY,146",1.0246302105291404e-05,67648.5207479867,0.02305280103557028,64,,2015-10-14 15:45:00
Fox News,"CRISISLEX_C07_SAFETY,1797",3.612770709618936e-05,19186.02746403068,0.09018049091446312,20,,2017-10-19 19:45:00
Fox News,"CRISISLEX_C07_SAFETY,276",1.2729265533665132e-05,54453.03805838417,0.029609992826556186,59,,2015-09-21 15:30:00
Fox News,"CRISISLEX_C07_SAFETY,3416",4.722526787646683e-05,14677.464241666114,0.14801907193488906,8,,2016-05-07 07:30:00
Fox News,"CRISISLEX_C07_SAFETY,3417",9.19398749331271e-05,7539.135560757605,0.17808028755441485,8,,2017-02-14 23:15:00
Fox News,"CRISISLEX_C07_SAFETY,3614",0.00016045314923156487,4319.935033245126,1.0,2,,2017-03-20 00:30:00
Fox News,"CRISISLEX_C07_SAFETY,3615",0.0002037351116190549,3402.1979571984425,0.48345217435684384,6,,2017-03-20 00:30:00
Fox News,"CRISISLEX_C07_SAFETY,3801",6.781934617117481e-05,10220.493409217692,0.0156837385654367,32,,2015-08-11 04:45:00
Fox News,"CRISISLEX_C07_SAFETY,3999",6.619690017232964e-05,10470.99152309977,0.034431313140316444,30,,2017-02-03 18:15:00
Fox News,"CRISISLEX_CRISISLEXREC,1034",6.883227433122326e-05,10070.0897550544,0.07470770334982879,51,,2015-12-09 13:00:00
Fox News,"CRISISLEX_CRISISLEXREC,650",1.592412889548513e-05,43528.10663046498,0.02068331533918477,37,,2015-07-30 06:30:00
Fox News,"CRISISLEX_CRISISLEXREC,711",1.944950578938939e-05,35638.292718886936,0.07098756419619356,35,,2015-10-01 20:00:00
Fox News,"CRISISLEX_O01_WEATHER,10",2.7420470741584976e-05,25278.456635273633,0.011569323570168044,61,,2016-06-23 15:30:00
Fox News,"CRISISLEX_O01_WEATHER,851",0.00014356077327328851,4828.249143242216,0.3324665018220432,4,,2018-07-03 00:45:00
Fox News,"CRISISLEX_O02_RESPONSEAGENCIESATCRISIS,474",0.00036073408194676554,1921.4906914790347,1.0,2,,2021-09-11 11:00:00
Fox News,"CRISISLEX_T01_CAUTION_ADVICE,134",1.7419153444986267e-05,39792.24264537683,0.04174190239193132,17,,2015-09-11 21:15:00
Fox News,"CRISISLEX_T01_CAUTION_ADVICE,208",3.243417399304662e-05,21370.890490645612,0.05421092783456927,11,,2018-12-12 22:00:00
Fox News,"CRISISLEX_T01_CAUTION_ADVICE,409",2.2598931295969872e-05,30671.679624228782,0.016621660843708197,10,,2016-05-26 01:00:00
Fox News,"CRISISLEX_T01_CAUTION_ADVICE,812",2.999149209670819e-05,23111.460354319075,0.04232455872172991,6,,2015-07-15 19:30:00
Fox News,"CRISISLEX_T02_INJURED,47",1.599267405963947e-05,43341.54363273325,0.028758525153423586,26,,2015-11-09 18:15:00
Fox News,"CRISISLEX_T02_INJURED,62",2.975239813706204e-05,23297.18691470803,0.09313269167571336,20,,2015-07-09 20:30:00
Fox News,"CRISISLEX_T02_INJURED,89",1.1848842939241734e-05,58499.14494725366,0.01961437179619796,16,,2015-10-30 15:00:00
Fox News,"CRISISLEX_T03_DEAD,1313",3.1419906482027657e-05,22060.765233544822,0.04144908780333656,10,,2016-01-13 11:30:00
Fox News,"CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE,1034",0.00012208397793880696,5677.626108377435,0.02146895818325112,29,,2017-02-03 18:15:00
Fox News,"CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE,391",0.0008990357164260851,770.9895923995061,1.0,2,,2021-09-11 11:00:00
Fox News,"CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE,649",9.455971913862331e-05,7330.2584533251475,0.1595176664956437,6,,2016-06-08 23:00:00
Fox News,"CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE,650",0.00015806587258162353,4385.1792245793695,0.38966480330434017,5,,2017-03-20 00:30:00
Fox News,"CRISISLEX_T11_UPDATESSYMPATHY,3410",0.00019594845916525493,3537.395412613953,0.8329935688516608,4,,2016-11-04 15:15:00
Fox News,"CRISISLEX_T11_UPDATESSYMPATHY,3750",0.000280257895746864,2473.247644683714,0.9012441616153041,3,,2017-03-20 00:30:00
Fox News,"CRISISLEX_T11_UPDATESSYMPATHY,4134",7.548348899206949e-05,9182.765526813013,0.02034970148873072,29,,2017-02-03 18:15:00
Fox News,"DELAY,155",6.767854351927567e-05,10241.756759474714,0.004319397085281285,48,,2016-07-25 13:45:00
Fox News,"DELAY,1680",0.00020857258647539323,3323.2899503872277,1.0,2,,2016-11-04 15:15:00
Fox News,"DELAY,1987",0.00010898143770244343,6360.231569457489,0.6905529086128526,6,,2016-02-03 14:00:00
Fox News,"DELAY,680",0.00021458197648763198,3230.2208783126607,0.8686334377451406,4,,2017-12-11 13:30:00
Fox News,"DELAY,796",0.0001254630976743406,5524.709603130626,0.30117860360283977,4,,2015-04-29 04:00:00
Fox News,"DISCRIMINATION,174",6.18222599465908e-05,11211.93533136391,0.19537820224577362,6,,2016-03-28 15:30:00
Fox News,"DISCRIMINATION_LGBT_ANTIGAY,174",0.00020509110172390718,3379.703823001825,1.0,2,,2016-03-28 15:30:00
Fox News,"ECON_INFLATION,1257",0.0032437208648653155,213.6889114189318,1.0,2,,2022-02-01 13:45:00
Fox News,"EDUCATION,1275",3.4178284811290326e-05,20280.338360659152,0.08702755688705466,15,,2015-09-01 16:30:00
Fox News,"EDUCATION,2868",5.5368582244535045e-05,12518.781454411537,0.22520770347846464,6,,2015-03-31 13:30:00
Fox News,"EDUCATION,2869",0.00015441909854375872,4488.739975149666,0.2817526282912203,8,,2016-11-08 10:45:00
Fox News,"EDUCATION,3253",6.833452879738183e-05,10143.439821106991,0.03417293977916047,30,,2017-02-03 18:15:00
Fox News,"EDUCATION,44",1.2798726335055662e-05,54157.51242851547,0.04527774930702988,48,,2015-02-27 13:45:00
Fox News,"EDUCATION,575",1.850319521839582e-05,37460.94511670182,0.03885911419999377,18,,2015-08-14 05:15:00
Fox News,"ELECTION,2252",0.00010523318434811701,6586.77379054669,0.351997011378005,5,,2016-11-04 15:15:00
Fox News,"ELECTION,49",1.4906562861697088e-05,46499.46382616546,0.04230323314269102,22,,2015-04-15 19:45:00
Fox News,"EPU_CATS_MIGRATION_FEAR_FEAR,1169",5.2035088061770006e-05,13320.76501412127,0.17739652756655122,11,,2016-03-28 15:30:00
Fox News,"EPU_CATS_MIGRATION_FEAR_FEAR,1587",3.864589355678453e-05,17935.85596724439,0.08715798710394973,10,,2016-07-09 04:30:00
Fox News,"EPU_CATS_MIGRATION_FEAR_FEAR,285",2.1770855926868783e-05,31838.306352690928,0.08236306032129792,20,,2015-12-17 00:45:00
Fox News,"EPU_CATS_MIGRATION_FEAR_FEAR,341",7.270326256069646e-05,9533.921259465764,0.21788947915613255,7,,2017-03-20 00:30:00
Fox News,"EPU_CATS_MIGRATION_FEAR_FEAR,342",7.217078928265168e-05,9604.262159934047,0.1403312149683168,10,,2016-05-14 08:00:00
Fox News,"EPU_CATS_MIGRATION_FEAR_FEAR,5",1.9864854989396032e-05,34893.14072163885,0.0019490330538386447,346,,2016-09-18 13:30:00
Fox News,"EPU_CATS_MIGRATION_FEAR_FEAR,726",9.995312562166335e-05,6934.722413620209,0.04614443428201509,35,,2017-02-03 18:15:00
Fox News,"EPU_CATS_NATIONAL_SECURITY,166",1.1653989365319378e-05,59477.2449872533,0.012421452886237416,13,,2016-02-02 08:30:00
Fox News,"EPU_CATS_NATIONAL_SECURITY,421",3.7495575256424e-05,18486.10604903816,0.10142877366406267,12,,2016-08-10 10:45:00
Fox News,"EPU_CATS_REGULATION,19",2.1639653323289454e-05,32031.344042556946,0.006529650239500584,50,,2018-11-28 22:45:00
Fox News,"EPU_ECONOMY,2293",0.00037703546494880733,1838.4137435295606,0.3598650587124351,3,,2021-04-27 18:45:00
Fox News,"EPU_ECONOMY,37",5.3372493017513685e-05,12986.974026723756,0.2627828751803212,7,,2016-03-28 15:30:00
Fox News,"EPU_ECONOMY,8",0.00021739074706381292,3188.485204278169,0.0307904177104541,8,,2017-03-20 18:30:00
Fox News,"EPU_ECONOMY_HISTORIC,1023",2.881377554168112e-05,24056.103982529465,0.08944312332971782,12,,2016-03-24 18:15:00
Fox News,"EPU_ECONOMY_HISTORIC,37",3.686261780651082e-05,18803.52568008664,0.15737282973815847,10,,2016-03-28 15:30:00
Fox News,"EPU_ECONOMY_HISTORIC,4667",7.566655863882678e-05,9160.548504240693,0.2786187264666721,3,,2016-05-25 16:00:00
Fox News,"EPU_ECONOMY_HISTORIC,8",1.619040713613905e-05,42812.214339734084,0.0403509014027148,18,,2017-01-31 15:00:00
Fox News,"EPU_POLICY_AUTHORITIES,2875",0.027031007207210963,25.64266937027182,1.0,2,,2018-07-31 13:15:00
Fox News,"EPU_POLICY_AUTHORITIES,481",1.3257478563132394e-05,52283.484922050884,0.012712580101888027,11,,2016-02-02 05:45:00
Fox News,"EPU_POLICY_GOVERNMENT,1183",4.970510511349564e-05,13945.190921077965,0.1631031648125535,11,,2016-03-05 13:15:00
Fox News,"EPU_POLICY_GOVERNMENT,1470",0.0001505159376782271,4605.141430549069,0.30681165901424134,7,,2016-11-04 15:15:00
Fox News,"EPU_POLICY_GOVERNMENT,1709",8.818519256202547e-05,7860.13116739998,0.3811102603808133,11,,2016-11-04 15:15:00
Fox News,"EPU_POLICY_GOVERNMENT,1850",4.7683403450206055e-05,14536.445186505453,0.16267681110453613,8,,2016-11-04 15:15:00
Fox News,"EPU_POLICY_GOVERNMENT,2023",4.4429386720120795e-05,15601.097195564907,0.06594304760999581,6,,2016-10-15 04:45:00
Fox News,"EPU_POLICY_GOVERNMENT,2586",0.00016795554928714142,4126.968019228241,0.4891013082385596,5,,2016-11-04 15:15:00
Fox News,"EPU_POLICY_GOVERNMENT,2775",5.32224624246243e-05,13023.583445459837,0.13555065963694934,7,,2016-05-29 20:30:00
Fox News,"EPU_POLICY_GOVERNMENT,3092",7.612215672648752e-05,9105.721781510656,0.19799096119101334,6,,2016-06-23 20:45:00
Fox News,"EPU_POLICY_GOVERNMENT,3367",0.00015521590526973946,4465.696858549197,0.44949494376494836,6,,2016-11-04 15:15:00
Fox News,"EPU_POLICY_GOVERNMENT,70",0.0001058858185696526,6546.175776163897,0.3047580366343646,7,,2015-12-18 15:45:00
Fox News,"EPU_POLICY_GOVERNMENT,823",3.103227476800685e-05,22336.33163349517,0.0792902669471588,11,,2016-04-04 17:15:00
Fox News,"EPU_POLICY_LAW,151",4.655948522904889e-05,14887.346308706274,0.03704697055711792,9,,2017-08-17 22:30:00
Fox News,"EPU_POLICY_LAW,194",2.083065445234422e-05,33275.34341975225,0.0133207297266974,8,,2016-12-30 13:45:00
Fox News,"EPU_POLICY_LAW,268",5.737348191575568e-05,12081.31627042834,0.24099697961184374,14,,2016-02-02 19:15:00
Fox News,"EPU_POLICY_LAW,2767",0.00010305129286887053,6726.234686273688,0.317084726681107,6,,2018-07-31 13:15:00
Fox News,"EPU_POLICY_LAW,303",2.609777878098399e-05,26559.62357474665,0.08282790695587494,14,,2016-02-05 07:45:00
Fox News,"EPU_POLICY_LAWMAKERS,155",5.274313280932803e-05,13141.941777818645,0.04825989186482782,5,,2016-01-04 17:30:00
Fox News,"EPU_POLICY_LAWMAKERS,1963",0.00017816064013710754,3890.574147165829,0.9967748249331799,3,,2016-11-04 15:15:00
Fox News,"EPU_POLICY_LAWMAKERS,363",9.676614117225386e-05,7163.116893605075,0.31096703372515866,4,,2016-11-03 11:00:00
Fox News,"EPU_POLICY_LAWMAKERS,87",4.187183275753626e-05,16554.020564939085,0.0941072419299872,8,,2016-03-02 11:45:00
Fox News,"EPU_POLICY_POLICY,2735",0.00019663681285555986,3525.012282766699,1.0,2,,2016-11-04 15:15:00
Fox News,"EPU_POLICY_POLITICAL,276",6.264679668632761e-05,11064.36748921947,0.13116015322540786,11,,2016-07-22 01:00:00
Fox News,"EPU_POLICY_WHITE_HOUSE,51",0.0004082535088038565,1697.8352068321467,0.703135801199377,4,,2018-09-06 19:00:00
Fox News,"GENERAL_GOVERNMENT,1183",2.045749842039965e-05,33882.30400002173,0.046425809466187684,14,,2015-04-28 14:00:00
Fox News,"GENERAL_GOVERNMENT,1470",2.235716375645776e-05,31003.359286113962,0.03486940336046518,14,,2015-03-03 16:00:00
Fox News,"GENERAL_GOVERNMENT,1479",1.3803195772500929e-05,50216.42755664238,0.019410625242220703,12,,2015-06-17 20:00:00
Fox News,"GENERAL_GOVERNMENT,1709",4.573841282652362e-05,15154.596273135008,0.18042694841891138,14,,2016-06-27 20:45:00
Fox News,"GENERAL_GOVERNMENT,1850",4.221288323309111e-05,16420.275694804473,0.13517613844894416,11,,2015-07-21 14:45:00
Fox News,"GENERAL_GOVERNMENT,2023",3.2237752147480125e-05,21501.10148464943,0.06443561948117371,8,,2016-10-15 04:45:00
Fox News,"GENERAL_GOVERNMENT,2586",4.723173236131459e-05,14675.45537515942,0.13365808457411166,11,,2015-08-13 04:30:00
Fox News,"GENERAL_GOVERNMENT,2775",3.575045055012946e-05,19388.487974102896,0.10342512254868264,10,,2015-08-12 19:45:00
Fox News,"GENERAL_GOVERNMENT,3092",5.999766187330116e-05,11552.903211856566,0.1985543540337914,7,,2016-06-23 20:45:00
Fox News,"GENERAL_GOVERNMENT,3367",4.2025721439716735e-05,16493.403487533735,0.1251263889602372,10,,2015-07-06 18:45:00
Fox News,"GENERAL_GOVERNMENT,70",2.020213164564813e-05,34310.5961647003,0.05870202889670928,24,,2015-02-26 09:00:00
Fox News,"GENERAL_GOVERNMENT,823",3.268714075975964e-05,21205.50052555414,0.1047962924347483,17,,2016-09-24 05:15:00
Fox News,"GENERAL_HEALTH,1003",2.4531203385087464e-05,28255.734938030393,0.11260065289734289,25,,2015-03-16 17:00:00
Fox News,"GENERAL_HEALTH,1284",3.4584268334105505e-05,20042.26817418004,0.08829011351756288,19,,2016-05-27 17:15:00
Fox News,"GENERAL_HEALTH,1463",7.69195444307268e-05,9011.327169055046,0.4207937035235372,17,,2016-02-03 14:00:00
Fox News,"GENERAL_HEALTH,163",1.3726143013967246e-05,50498.321331390965,0.02854322860139391,33,,2015-07-15 16:15:00
Fox News,"GENERAL_HEALTH,1707",8.148919313782937e-05,8506.001272924233,0.3755797816653612,14,,2016-02-03 14:00:00
Fox News,"GENERAL_HEALTH,337",1.4482296682445168e-05,47861.689051029396,0.06254663062853383,45,,2015-03-05 15:45:00
Fox News,"GENERAL_HEALTH,6",1.585023781554011e-05,43731.02716984854,0.0240803617848373,120,,2016-09-15 12:15:00
Fox News,"GENERAL_HEALTH,626",2.1957342633704666e-05,31567.899272836403,0.101806831608789,33,,2015-04-22 15:30:00
Fox News,"GENERAL_HEALTH,85",1.1198464770872894e-05,61896.625541280875,0.023414516441138677,32,,2015-02-27 12:45:00
Fox News,"GENERAL_HEALTH,873",4.8694631480910326e-05,14234.570823924987,0.2170215772314833,15,,2015-05-11 18:15:00
Fox News,"HARASSMENT,1205",0.00023241878810783105,2982.3199157133486,0.006339892337373199,28,,2017-02-03 18:15:00
Fox News,"HARASSMENT,821",0.00019764523490072415,3507.0270270270285,0.42200986436498167,3,,2017-03-20 00:30:00
Fox News,"HEALTH_PANDEMIC,41",0.0012361741100858671,560.7197035632771,1.0,2,,2022-09-21 01:15:00
Fox News,"HEALTH_VACCINATION,100",0.0002011355828871354,3446.1688509332325,0.9678157611236871,5,,2016-02-03 14:00:00
Fox News,"HEALTH_VACCINATION,1158",0.0002049622561840512,3381.828408141232,0.9715693126439305,4,,2016-02-03 14:00:00
